10,106b6efa
3498c80,ac640000
3498c84,8fa2008c
3498c88,2221021
3498c8c,21380
3498c90,3c0300ff
3498c94,3463c000
3498c98,431024
3498c9c,8fa5004c
3498ca0,2659821
3498ca4,139880
3498ca8,32730ffc
3498cac,531025
3498cb0,3c04e400
3498cb4,441025
3498cb8,afa20010
3498cbc,8fa2008c
3498cc0,21380
3498cc4,431024
3498cc8,51880
3498ccc,30630ffc
3498cd0,431025
3498cd4,afa20014
3498cd8,3c02e100
3498cdc,afa20018
3498ce0,afa0001c
3498ce4,3c02f100
3498ce8,afa20020
3498cec,8fa20050
3498cf0,21400
3498cf4,97a30056
3498cf8,431025
3498cfc,afa20024
3498d00,27a20010
3498d04,27a60028
3498d08,8e030008
3498d0c,24640008
3498d10,ae040008
3498d14,8c450004
3498d18,8c440000
3498d1c,ac650004
3498d20,24420008
3498d24,1446fff8
3498d28,ac640000
3498d2c,8fbf007c
3498d30,8fbe0078
3498d34,8fb70074
3498d38,8fb60070
3498d3c,8fb5006c
3498d40,8fb40068
3498d44,8fb30064
3498d48,8fb20060
3498d4c,8fb1005c
3498d50,8fb00058
3498d54,3e00008
3498d58,27bd0080
3498d5c,27bdff90
3498d60,afbf006c
3498d64,afbe0068
3498d68,afb70064
3498d6c,afb60060
3498d70,afb5005c
3498d74,afb40058
3498d78,afb30054
3498d7c,afb20050
3498d80,afb1004c
3498d84,afb00048
3498d88,afa60078
3498d8c,afa7007c
3498d90,87b50082
3498d94,87b10086
3498d98,90a2000b
3498d9c,144000ad
3498da0,87b3008a
3498da4,808025
3498da8,a09025
3498dac,94a20004
3498db0,21280
3498db4,16200002
3498db8,51001a
3498dbc,7000d
3498dc0,1012
3498dc4,40b825
3498dc8,94a20006
3498dcc,21280
3498dd0,16600002
3498dd4,53001a
3498dd8,7000d
3498ddc,1012
3498de0,40f025
3498de4,8c820008
3498de8,24430008
3498dec,ac830008
3498df0,3c03e700
3498df4,ac430000
3498df8,ac400004
3498dfc,8c820008
3498e00,24430008
3498e04,ac830008
3498e08,3c03fc30
3498e0c,34639661
3498e10,ac430000
3498e14,3c03552e
3498e18,3463ff7f
3498e1c,ac430004
3498e20,8c820008
3498e24,24430008
3498e28,ac830008
3498e2c,3c03fb00
3498e30,ac430000
3498e34,240300ff
3498e38,ac430004
3498e3c,90b4000a
3498e40,14a540
3498e44,3c0200e0
3498e48,282a024
3498e4c,3c02fd10
3498e50,2821025
3498e54,afa20010
3498e58,8cb60000
3498e5c,c1061b4
3498e60,a02025
3498e64,8fa30078
3498e68,430018
3498e6c,1812
3498e70,2c31021
3498e74,afa20014
3498e78,3c02f510
3498e7c,2821025
3498e80,afa20018
3498e84,3c020708
3498e88,24420200
3498e8c,afa2001c
3498e90,3c02e600
3498e94,afa20020
3498e98,afa00024
3498e9c,3c02f300
3498ea0,afa20028
3498ea4,96430004
3498ea8,96440006
3498eac,830018
3498eb0,1012
3498eb4,21080
3498eb8,24450003
3498ebc,217c3
3498ec0,3042000f
3498ec4,451021
3498ec8,21103
3498ecc,2442ffff
3498ed0,21300
3498ed4,3c0500ff
3498ed8,34a5f000
3498edc,451024
3498ee0,32880
3498ee4,28670011
3498ee8,14e00008
3498eec,24060800
3498ef0,33103
3498ef4,24c707ff
3498ef8,14c00002
3498efc,e6001a
3498f00,7000d
3498f04,3012
3498f08,30c60fff
3498f0c,c23025
3498f10,3c020700
3498f14,c23025
3498f18,afa6002c
3498f1c,3c02e700
3498f20,afa20030
3498f24,afa00034
3498f28,24a2003f
3498f2c,210c0
3498f30,3c050003
3498f34,34a5fe00
3498f38,451024
3498f3c,541025
3498f40,3c05f500
3498f44,451025
3498f48,afa20038
3498f4c,3c020008
3498f50,24420200
3498f54,afa2003c
3498f58,3c02f200
3498f5c,afa20040
3498f60,2462ffff
3498f64,21380
3498f68,3c0300ff
3498f6c,3463f000
3498f70,431024
3498f74,2484ffff
3498f78,42080
3498f7c,30840ffc
3498f80,441025
3498f84,afa20044
3498f88,27a20010
3498f8c,27a60048
3498f90,8e030008
3498f94,24640008
3498f98,ae040008
3498f9c,8c450004
3498fa0,8c440000
3498fa4,ac650004
3498fa8,24420008
3498fac,14c2fff8
3498fb0,ac640000
3498fb4,8fa2007c
3498fb8,2221021
3498fbc,21380
3498fc0,3c0300ff
3498fc4,3463c000
3498fc8,431024
3498fcc,2759821
3498fd0,139880
3498fd4,32730ffc
3498fd8,531025
3498fdc,3c04e400
3498fe0,441025
3498fe4,afa20010
3498fe8,8fa2007c
3498fec,21380
3498ff0,431024
3498ff4,15a880
3498ff8,32b50ffc
3498ffc,551025
3499000,afa20014
3499004,3c02e100
3499008,afa20018
349900c,afa0001c
3499010,3c02f100
3499014,afa20020
3499018,171400
349901c,33c3ffff
3499020,431025
3499024,afa20024
3499028,27a20010
349902c,27a60028
3499030,8e030008
3499034,24640008
3499038,ae040008
349903c,8c450004
3499040,8c440000
3499044,ac650004
3499048,24420008
349904c,1446fff8
3499050,ac640000
3499054,8fbf006c
3499058,8fbe0068
349905c,8fb70064
3499060,8fb60060
3499064,8fb5005c
3499068,8fb40058
349906c,8fb30054
3499070,8fb20050
3499074,8fb1004c
3499078,8fb00048
349907c,3e00008
3499080,27bd0070
3499084,27bdffe0
3499088,8fa80030
349908c,8fa20034
3499090,8faa0038
3499094,94a30004
3499098,31a80
349909c,14400002
34990a0,62001a
34990a4,7000d
34990a8,4812
34990ac,94a30006
34990b0,471021
34990b4,21380
34990b8,3c0b00ff
34990bc,356bf000
34990c0,4b1024
34990c4,1482821
34990c8,52880
34990cc,30a50fff
34990d0,451025
34990d4,3c05e400
34990d8,451025
34990dc,afa20000
34990e0,73b80
34990e4,eb3824
34990e8,84080
34990ec,31080fff
34990f0,e83825
34990f4,afa70004
34990f8,3c02e100
34990fc,afa20008
3499100,660018
3499104,1012
3499108,21140
349910c,3042ffff
3499110,afa2000c
3499114,3c02f100
3499118,afa20010
349911c,31a80
3499120,15400002
3499124,6a001a
3499128,7000d
349912c,1012
3499130,3042ffff
3499134,94c00
3499138,491025
349913c,afa20014
3499140,afbd0018
3499144,27a50018
3499148,8c820008
349914c,24430008
3499150,ac830008
3499154,8fa30018
3499158,8c670004
349915c,8c660000
3499160,ac470004
3499164,ac460000
3499168,24620008
349916c,1445fff6
3499170,afa20018
3499174,3e00008
3499178,27bd0020
349917c,3c028046
3499180,3e00008
3499184,a04089f0
3499188,3c028046
349918c,904489f0
3499190,30840001
3499194,3c038047
3499198,34028000
349919c,ac628a00
34991a0,423c0
34991a4,3c028046
34991a8,244289f8
34991ac,441021
34991b0,24638a00
34991b4,ac620004
34991b8,3e00008
34991bc,ac620008
34991c0,27bdfed8
34991c4,afbf0124
34991c8,afb00120
34991cc,3c02801c
34991d0,344284a0
34991d4,8c500000
34991d8,3c028047
34991dc,24438a00
34991e0,8c640008
34991e4,8c630004
34991e8,833023
34991ec,8c478a00
34991f0,e6102b
34991f4,5040000f
34991f8,3c028047
34991fc,3c028047
3499200,8c428a0c
3499204,afa20018
3499208,afa30014
349920c,afa40010
3499210,3c058043
3499214,24a5a2c8
3499218,c0339ed
349921c,27a40020
3499220,27a50020
3499224,3c048043
3499228,c02bd59
349922c,2484a2f4
3499230,3c028047
3499234,24428a00
3499238,8c430008
349923c,24640008
3499240,ac440008
3499244,3c04df00
3499248,ac640000
349924c,ac600004
3499250,8c430004
3499254,8e0202b0
3499258,24440008
349925c,ae0402b0
3499260,3c04de00
3499264,ac440000
3499268,ac430004
349926c,3c038046
3499270,906289f0
3499274,24420001
3499278,a06289f0
349927c,8fbf0124
3499280,8fb00120
3499284,3e00008
3499288,27bd0128
349928c,27bdff98
3499290,afbf0064
3499294,afb10060
3499298,afb0005c
349929c,3c028046
34992a0,a04089f0
34992a4,afa00010
34992a8,3c0201a0
34992ac,24422000
34992b0,afa20014
34992b4,3c110003
34992b8,362295c0
34992bc,afa20018
34992c0,c10a6eb
34992c4,27a40010
34992c8,afa0001c
34992cc,3c020084
34992d0,24426000
34992d4,afa20020
34992d8,3402b400
34992dc,afa20024
34992e0,c10a6eb
34992e4,27a4001c
34992e8,afa00028
34992ec,3c02007b
34992f0,3442d000
34992f4,afa2002c
34992f8,3c100008
34992fc,361088a0
3499300,afb00030
3499304,c10a6eb
3499308,27a40028
349930c,afa00034
3499310,3c0201a3
3499314,3442c000
3499318,afa20038
349931c,24023b00
3499320,afa2003c
3499324,c10a6eb
3499328,27a40034
349932c,afa00040
3499330,3c020085
3499334,3442e000
3499338,afa20044
349933c,24021d80
3499340,afa20048
3499344,c10a6eb
3499348,27a40040
349934c,afa0004c
3499350,3c020092
3499354,34428000
3499358,afa20050
349935c,24024580
3499360,afa20054
3499364,c10a6eb
3499368,27a4004c
349936c,8fa20010
3499370,2631a300
3499374,518821
3499378,3c038043
349937c,ac71fd08
3499380,24422980
3499384,3c038043
3499388,ac62fcf8
349938c,8fa20028
3499390,3c038043
3499394,ac62fce8
3499398,3c038043
349939c,8fa4001c
34993a0,ac64fcd8
34993a4,3c048043
34993a8,3c038043
34993ac,2463a8c8
34993b0,ac83fcb8
34993b4,3c048043
34993b8,3c038043
34993bc,2463c590
34993c0,ac83fca8
34993c4,2610f7a0
34993c8,501021
34993cc,3c038043
34993d0,ac62fc98
34993d4,8fa20034
34993d8,24441e00
34993dc,3c038043
34993e0,ac64fc88
34993e4,24443040
34993e8,3c038043
34993ec,ac64fc78
34993f0,244435c0
34993f4,3c038043
34993f8,ac64fc68
34993fc,8fa30040
3499400,24631980
3499404,3c048043
3499408,ac83fc58
349940c,3c038043
3499410,ac62fc48
3499414,24422940
3499418,3c038043
349941c,ac62fc38
3499420,8fa2004c
3499424,24423f80
3499428,3c038043
349942c,ac62fc28
3499430,3c118043
3499434,c1061cb
3499438,2624fcc8
349943c,408025
3499440,c10a6dc
3499444,402025
3499448,ae22fcc8
349944c,2a020002
3499450,1440001b
3499454,8fbf0064
3499458,104fc2
349945c,1304821
3499460,94843
3499464,3c038043
3499468,2463b0c8
349946c,2025
3499470,3025
3499474,2204025
3499478,2407fff0
349947c,8d05fcc8
3499480,a42821
3499484,90620000
3499488,21102
349948c,471025
3499490,a0a20000
3499494,8d02fcc8
3499498,441021
349949c,90650000
34994a0,a72825
34994a4,a0450001
34994a8,24c60001
34994ac,24630001
34994b0,c9102a
34994b4,1440fff1
34994b8,24840002
34994bc,8fbf0064
34994c0,8fb10060
34994c4,8fb0005c
34994c8,3e00008
34994cc,27bd0068
34994d0,3c038040
34994d4,946210aa
34994d8,246310aa
34994dc,94640002
34994e0,94630004
34994e4,3c058043
34994e8,8ca5fda8
34994ec,a4a20000
34994f0,a4a40002
34994f4,a4a30004
34994f8,3c058043
34994fc,8ca6fda4
3499500,a4c20000
3499504,8ca5fda4
3499508,a4a40004
349950c,a4a30008
3499510,240500ff
3499514,5445000a
3499518,3c058043
349951c,24050046
3499520,54850007
3499524,3c058043
3499528,24050032
349952c,14650004
3499530,3c058043
3499534,1825
3499538,2025
349953c,240200c8
3499540,8ca5fda0
3499544,a4a20000
3499548,a4a40002
349954c,a4a30004
3499550,3c058043
3499554,8ca5fd9c
3499558,a4a20000
349955c,a4a40002
3499560,a4a30004
3499564,3c028043
3499568,8c43fd98
349956c,3c028040
3499570,944510b0
3499574,244210b0
3499578,94440002
349957c,94420004
3499580,a4650000
3499584,a4640002
3499588,a4620004
349958c,3c028043
3499590,8c43fd94
3499594,3c028040
3499598,944510b6
349959c,244210b6
34995a0,94440002
34995a4,94420004
34995a8,a4650000
34995ac,a4640002
34995b0,a4620004
34995b4,3c028043
34995b8,8c43fd90
34995bc,3c028040
34995c0,944510bc
34995c4,244210bc
34995c8,94440002
34995cc,94420004
34995d0,a4650000
34995d4,a4640002
34995d8,a4620004
34995dc,3c028043
34995e0,8c42fd8c
34995e4,3c068040
34995e8,94c310ce
34995ec,a4430000
34995f0,3c028043
34995f4,8c43fd88
34995f8,24c210ce
34995fc,94440002
3499600,a4640000
3499604,3c038043
3499608,8c63fd84
349960c,94440004
3499610,a4640000
3499614,3c038043
3499618,8c63fd80
349961c,3c058040
3499620,94a410d4
3499624,a4640000
3499628,3c038043
349962c,8c64fd7c
3499630,24a310d4
3499634,94670002
3499638,a4870000
349963c,3c048043
3499640,8c84fd78
3499644,94670004
3499648,a4870000
349964c,3c048043
3499650,8c84fd74
3499654,94c810ce
3499658,94470002
349965c,94460004
3499660,a4880000
3499664,a4870002
3499668,a4860004
349966c,3c048043
3499670,8c84fd64
3499674,94a610d4
3499678,94650002
349967c,94630004
3499680,a4860000
3499684,a4850002
3499688,a4830004
349968c,94420002
3499690,3043ffff
3499694,2c6300ce
3499698,50600001
349969c,240200cd
34996a0,24420032
34996a4,3047ffff
34996a8,3c028040
34996ac,944210d2
34996b0,3043ffff
34996b4,2c6300ce
34996b8,50600001
34996bc,240200cd
34996c0,24420032
34996c4,3046ffff
34996c8,3c028040
34996cc,944210d4
34996d0,3043ffff
34996d4,2c6300ce
34996d8,50600001
34996dc,240200cd
34996e0,24420032
34996e4,3044ffff
34996e8,3c028040
34996ec,944210d6
34996f0,3043ffff
34996f4,2c6300ce
34996f8,50600001
34996fc,240200cd
3499700,24420032
3499704,3043ffff
3499708,3c028040
349970c,944210d8
3499710,3045ffff
3499714,2ca500ce
3499718,50a00001
349971c,240200cd
3499720,24420032
3499724,3c058043
3499728,8ca8fd70
349972c,3c058040
3499730,94a510ce
3499734,30a9ffff
3499738,2d2900ce
349973c,15200002
3499740,3042ffff
3499744,240500cd
3499748,24a50032
349974c,a5050000
3499750,a5070002
3499754,a5060004
3499758,3c058043
349975c,8ca5fd60
3499760,a4a40000
3499764,a4a30002
3499768,a4a20004
349976c,3c028043
3499770,8c43fd68
3499774,3c028040
3499778,944510ce
349977c,244210ce
3499780,94440002
3499784,94420004
3499788,a4650000
349978c,a4640002
3499790,a4620004
3499794,3c028043
3499798,8c43fd58
349979c,3c028040
34997a0,944510d4
34997a4,244210d4
34997a8,94440002
34997ac,94420004
34997b0,a4650000
34997b4,a4640002
34997b8,a4620004
34997bc,3c028043
34997c0,8c43fd54
34997c4,3c028040
34997c8,944610c2
34997cc,244410c2
34997d0,94850002
34997d4,94840004
34997d8,a4660000
34997dc,a4650002
34997e0,a4640004
34997e4,944210c2
34997e8,3043ffff
34997ec,2c6300ce
34997f0,50600001
34997f4,240200cd
34997f8,24420032
34997fc,3044ffff
3499800,3c028040
3499804,944210c4
3499808,3043ffff
349980c,2c6300ce
3499810,50600001
3499814,240200cd
3499818,24420032
349981c,3043ffff
3499820,3c028040
3499824,944210c6
3499828,3045ffff
349982c,2ca500ce
3499830,50a00001
3499834,240200cd
3499838,24420032
349983c,3042ffff
3499840,3c058043
3499844,8ca5fd50
3499848,a4a40000
349984c,a4a30002
3499850,a4a20004
3499854,3c058043
3499858,8ca5fd48
349985c,a4a40000
3499860,a4a30002
3499864,3e00008
3499868,a4a20004
349986c,3c028011
3499870,3442a5d0
3499874,8c4200a0
3499878,21302
349987c,30420003
3499880,21840
3499884,621821
3499888,3c028043
349988c,2442a318
3499890,621821
3499894,90640000
3499898,42600
349989c,90620001
34998a0,21400
34998a4,822021
34998a8,90620002
34998ac,21200
34998b0,3e00008
34998b4,821021
34998b8,3c028011
34998bc,3442a5d0
34998c0,8c4208e0
34998c4,3e00008
34998c8,2102b
34998cc,3c028011
34998d0,3442a5d0
34998d4,8c4308e0
34998d8,24630001
34998dc,3e00008
34998e0,ac4308e0
34998e4,3c028011
34998e8,3442a5d0
34998ec,8c4208e0
34998f0,1040001c
34998f4,2442ffff
34998f8,27bdffd8
34998fc,afbf0024
3499900,afb10020
3499904,afb0001c
3499908,3c038011
349990c,3463a5d0
3499910,ac6208e0
3499914,3c028038
3499918,3451e578
349991c,24050014
3499920,3c10801d
3499924,220f809
3499928,3604aa30
349992c,24020014
3499930,afa20014
3499934,afa00010
3499938,26220130
349993c,3825
3499940,24060003
3499944,3605aa30
3499948,40f809
349994c,260484a0
3499950,8fbf0024
3499954,8fb10020
3499958,8fb0001c
349995c,3e00008
3499960,27bd0028
3499964,3e00008
349996c,27bdffd0
3499970,afbf002c
3499974,3c028043
3499978,8c43a334
349997c,afa30020
3499980,3c02801c
3499984,344284a0
3499988,80450016
349998c,2402000c
3499990,afa20018
3499994,24020006
3499998,afa20014
349999c,afa30010
34999a0,240700de
34999a4,c109a7a
34999a8,2406001a
34999ac,8fbf002c
34999b0,3e00008
34999b4,27bd0030
34999b8,27bdffd0
34999bc,afbf002c
34999c0,3c028043
34999c4,8c43a334
34999c8,afa30020
34999cc,3c028043
34999d0,9442fc7c
34999d4,23040
34999d8,c23021
34999dc,3c028043
34999e0,9442fccc
34999e4,c23021
34999e8,63600
34999ec,63603
34999f0,24c6001a
34999f4,3c02801c
34999f8,344284a0
34999fc,80450017
3499a00,2402000c
3499a04,afa20018
3499a08,24020006
3499a0c,afa20014
3499a10,afa30010
3499a14,240700de
3499a18,63400
3499a1c,c109a7a
3499a20,63403
3499a24,8fbf002c
3499a28,3e00008
3499a2c,27bd0030
3499a30,3c02801c
3499a34,344284a0
3499a38,84420014
3499a3c,441002e
3499a40,3c058040
3499a44,27bdffd8
3499a48,afbf0024
3499a4c,24a310b0
3499a50,94620002
3499a54,21400
3499a58,3c0600ff
3499a5c,461024
3499a60,94630004
3499a64,31a00
3499a68,3063ffff
3499a6c,431025
3499a70,94a310b0
3499a74,31e00
3499a78,431025
3499a7c,344200ff
3499a80,8c830008
3499a84,24650008
3499a88,ac850008
3499a8c,3c05fa00
3499a90,ac650000
3499a94,ac620004
3499a98,3c028043
3499a9c,9442fc7c
3499aa0,23840
3499aa4,e23821
3499aa8,3c028043
3499aac,9442fccc
3499ab0,2442fffe
3499ab4,e23821
3499ab8,73e00
3499abc,73e03
3499ac0,24e7000d
3499ac4,2402000d
3499ac8,afa20018
3499acc,afa20014
3499ad0,240200de
3499ad4,afa20010
3499ad8,73840
3499adc,3025
3499ae0,3c058043
3499ae4,c106357
3499ae8,24a5fc28
3499aec,8fbf0024
3499af0,3e00008
3499af4,27bd0028
3499af8,3e00008
3499b00,3c02801c
3499b04,344284a0
3499b08,94420014
3499b0c,30424000
3499b10,1040002e
3499b14,3c058040
3499b18,27bdffd8
3499b1c,afbf0024
3499b20,24a310b6
3499b24,94620002
3499b28,21400
3499b2c,3c0600ff
3499b30,461024
3499b34,94630004
3499b38,31a00
3499b3c,3063ffff
3499b40,431025
3499b44,94a310b6
3499b48,31e00
3499b4c,431025
3499b50,344200ff
3499b54,8c830008
3499b58,24650008
3499b5c,ac850008
3499b60,3c05fa00
3499b64,ac650000
3499b68,ac620004
3499b6c,3c028043
3499b70,9442fc7c
3499b74,23840
3499b78,e23821
3499b7c,3c028043
3499b80,9442fccc
3499b84,2442fffe
3499b88,e23821
3499b8c,73e00
3499b90,73e03
3499b94,73840
3499b98,2402000d
3499b9c,afa20018
3499ba0,afa20014
3499ba4,240200de
3499ba8,afa20010
3499bac,24e70027
3499bb0,24060001
3499bb4,3c058043
3499bb8,c106357
3499bbc,24a5fc28
3499bc0,8fbf0024
3499bc4,3e00008
3499bc8,27bd0028
3499bcc,3e00008
3499bd4,3c02801c
3499bd8,344284a0
3499bdc,94420014
3499be0,30421000
3499be4,10400023
3499be8,240700de
3499bec,27bdffe0
3499bf0,afbf001c
3499bf4,8c820008
3499bf8,24430008
3499bfc,ac830008
3499c00,3c03fa00
3499c04,ac430000
3499c08,3c03dcdc
3499c0c,3463dcff
3499c10,ac430004
3499c14,3c028043
3499c18,9443fc7c
3499c1c,31040
3499c20,431021
3499c24,3c038043
3499c28,9463fccc
3499c2c,2463fffe
3499c30,431021
3499c34,21600
3499c38,21603
3499c3c,2442000d
3499c40,21040
3499c44,3c038043
3499c48,9466fc2c
3499c4c,2403000d
3499c50,afa30014
3499c54,afa30010
3499c58,463021
3499c5c,3c058043
3499c60,c109a4a
3499c64,24a5a340
3499c68,8fbf001c
3499c6c,3e00008
3499c70,27bd0020
3499c74,3e00008
3499c7c,3c02801c
3499c80,344284a0
3499c84,94420014
3499c88,30420004
3499c8c,1040002e
3499c90,3c058040
3499c94,27bdffd8
3499c98,afbf0024
3499c9c,24a310bc
3499ca0,94620002
3499ca4,21400
3499ca8,3c0600ff
3499cac,461024
3499cb0,94630004
3499cb4,31a00
3499cb8,3063ffff
3499cbc,431025
3499cc0,94a310bc
3499cc4,31e00
3499cc8,431025
3499ccc,344200ff
3499cd0,8c830008
3499cd4,24650008
3499cd8,ac850008
3499cdc,3c05fa00
3499ce0,ac650000
3499ce4,ac620004
3499ce8,3c028043
3499cec,9442fc7c
3499cf0,23840
3499cf4,e23821
3499cf8,3c028043
3499cfc,9442fccc
3499d00,2442fffe
3499d04,e23821
3499d08,73e00
3499d0c,73e03
3499d10,24e7001a
3499d14,2402000d
3499d18,afa20018
3499d1c,afa20014
3499d20,240200de
3499d24,afa20010
3499d28,73840
3499d2c,24060007
3499d30,3c058043
3499d34,c106357
3499d38,24a5fc28
3499d3c,8fbf0024
3499d40,3e00008
3499d44,27bd0028
3499d48,3e00008
3499d50,3c02801c
3499d54,344284a0
3499d58,94420014
3499d5c,30420008
3499d60,1040002e
3499d64,3c058040
3499d68,27bdffd8
3499d6c,afbf0024
3499d70,24a310bc
3499d74,94620002
3499d78,21400
3499d7c,3c0600ff
3499d80,461024
3499d84,94630004
3499d88,31a00
3499d8c,3063ffff
3499d90,431025
3499d94,94a310bc
3499d98,31e00
3499d9c,431025
3499da0,344200ff
3499da4,8c830008
3499da8,24650008
3499dac,ac850008
3499db0,3c05fa00
3499db4,ac650000
3499db8,ac620004
3499dbc,3c028043
3499dc0,9442fc7c
3499dc4,23840
3499dc8,e23821
3499dcc,3c028043
3499dd0,9442fccc
3499dd4,2442fffe
3499dd8,e23821
3499ddc,73e00
3499de0,73e03
3499de4,73840
3499de8,2402000d
3499dec,afa20018
3499df0,afa20014
3499df4,240200de
3499df8,afa20010
3499dfc,24e7005b
3499e00,24060006
3499e04,3c058043
3499e08,c106357
3499e0c,24a5fc28
3499e10,8fbf0024
3499e14,3e00008
3499e18,27bd0028
3499e1c,3e00008
3499e24,3c02801c
3499e28,344284a0
3499e2c,94420014
3499e30,30420002
3499e34,1040002e
3499e38,3c058040
3499e3c,27bdffd8
3499e40,afbf0024
3499e44,24a310bc
3499e48,94620002
3499e4c,21400
3499e50,3c0600ff
3499e54,461024
3499e58,94630004
3499e5c,31a00
3499e60,3063ffff
3499e64,431025
3499e68,94a310bc
3499e6c,31e00
3499e70,431025
3499e74,344200ff
3499e78,8c830008
3499e7c,24650008
3499e80,ac850008
3499e84,3c05fa00
3499e88,ac650000
3499e8c,ac620004
3499e90,3c028043
3499e94,9442fc7c
3499e98,23840
3499e9c,e23821
3499ea0,3c028043
3499ea4,9442fccc
3499ea8,2442fffe
3499eac,e23821
3499eb0,73e00
3499eb4,73e03
3499eb8,24e70027
3499ebc,2402000d
3499ec0,afa20018
3499ec4,afa20014
3499ec8,240200de
3499ecc,afa20010
3499ed0,73840
3499ed4,24060008
3499ed8,3c058043
3499edc,c106357
3499ee0,24a5fc28
3499ee4,8fbf0024
3499ee8,3e00008
3499eec,27bd0028
3499ef0,3e00008
3499ef8,3c02801c
3499efc,344284a0
3499f00,94420014
3499f04,30420001
3499f08,1040002e
3499f0c,3c058040
3499f10,27bdffd8
3499f14,afbf0024
3499f18,24a310bc
3499f1c,94620002
3499f20,21400
3499f24,3c0600ff
3499f28,461024
3499f2c,94630004
3499f30,31a00
3499f34,3063ffff
3499f38,431025
3499f3c,94a310bc
3499f40,31e00
3499f44,431025
3499f48,344200ff
3499f4c,8c830008
3499f50,24650008
3499f54,ac850008
3499f58,3c05fa00
3499f5c,ac650000
3499f60,ac620004
3499f64,3c028043
3499f68,9442fc7c
3499f6c,23840
3499f70,e23821
3499f74,3c028043
3499f78,9442fccc
3499f7c,2442fffe
3499f80,e23821
3499f84,73e00
3499f88,73e03
3499f8c,73840
3499f90,2402000d
3499f94,afa20018
3499f98,afa20014
3499f9c,240200de
3499fa0,afa20010
3499fa4,24e70041
3499fa8,24060009
3499fac,3c058043
3499fb0,c106357
3499fb4,24a5fc28
3499fb8,8fbf0024
3499fbc,3e00008
3499fc0,27bd0028
3499fc4,3e00008
3499fcc,3c02801c
3499fd0,344284a0
3499fd4,94420014
3499fd8,30422000
3499fdc,10400022
3499fe0,24060005
3499fe4,27bdffd8
3499fe8,afbf0024
3499fec,8c820008
3499ff0,24430008
3499ff4,ac830008
3499ff8,3c03fa00
3499ffc,ac430000
349a000,3c03dcdc
349a004,3463dcff
349a008,ac430004
349a00c,3c028043
349a010,9442fc7c
349a014,23840
349a018,e23821
349a01c,3c028043
349a020,9442fccc
349a024,2442fffe
349a028,e23821
349a02c,73e00
349a030,73e03
349a034,24e70034
349a038,2402000d
349a03c,afa20018
349a040,afa20014
349a044,240200de
349a048,afa20010
349a04c,73840
349a050,3c058043
349a054,c106357
349a058,24a5fc28
349a05c,8fbf0024
349a060,3e00008
349a064,27bd0028
349a068,3e00008
349a070,3c02801c
349a074,344284a0
349a078,94420014
349a07c,30420020
349a080,10400022
349a084,24060003
349a088,27bdffd8
349a08c,afbf0024
349a090,8c820008
349a094,24430008
349a098,ac830008
349a09c,3c03fa00
349a0a0,ac430000
349a0a4,3c03dcdc
349a0a8,3463dcff
349a0ac,ac430004
349a0b0,3c028043
349a0b4,9442fc7c
349a0b8,23840
349a0bc,e23821
349a0c0,3c028043
349a0c4,9442fccc
349a0c8,2442fffe
349a0cc,e23821
